Order,PID,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod/Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,1st_Flr_SF,2nd_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,3Ssn_Porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Yr_Sold,Sale_Type,Sale_Condition,SalePrice,Living_Area_Ratio,Basement_Area_Ratio,Garage_Area_Ratio,House_Age_Binned,Living_Area_Binned,Age_at_Sale,Years_Since_Remodel,Garage_Age,Total_Bathrooms,Total_Porch_SF,Total_SF,Has_Garage,Has_Basement,Has_Fireplace,PC1,PC2,PC3,PC4,PC5,PC6,PC7
1824,532376090,20,RL,40.0,13673,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1140.0,7.039660349862076,GasA,TA,Y,SBrkr,1696,0,0,7.436617265234227,0.0,0.0,1,1,3,1,TA,8,Min2,1,TA,Attchd,1962.0,RFn,1.0,5.857933154483459,TA,TA,Y,0,30,0,0,0,0,,None,,0,3,2007,WD ,Normal,143900,0.12404007898778614,0.08337599648943173,0.02552475682001024,Moderate,Very_Large,45,45,45.0,1.5,30,7.950502434808851,1,1,1,-2.60163573678401,2.768872178454443,0.027423267273733492,-0.7361288962130214,0.13367289486067568,-0.4711790730690594,-0.993788328229938
1825,532377050,20,RL,84.0,7476,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1968,1968,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,Rec,812.0,Unf,0.0,228.0,6.947937068614969,GasA,TA,Y,SBrkr,1040,0,0,6.947937068614969,1.0,0.0,1,1,3,1,TA,5,Typ,0,,Detchd,1991.0,Fin,2.0,6.532334292222349,TA,TA,Y,188,0,0,0,0,0,,None,,0,6,2007,WD ,Normal,145000,0.13911182450508294,0.13911182450508294,0.09176029962546817,Moderate,Small,39,39,16.0,2.5,188,7.640603826393634,1,1,0,-1.4612319921855879,-0.05195206861558612,-1.1145127214777664,1.667194483655541,0.967881260669799,1.0432305192118765,-0.08910304953949956
1830,532479050,20,RL,44.0,10751,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1974,1974,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,TA,TA,CBlock,Fa,TA,Gd,ALQ,787.0,Unf,0.0,250.0,6.945051063725834,GasA,TA,Y,SBrkr,1037,0,0,6.945051063725834,1.0,0.0,1,0,2,1,TA,5,Typ,0,,Attchd,1974.0,RFn,2.0,6.068425588244111,TA,TA,Y,136,47,0,0,0,0,,None,,0,8,2007,WD ,Normal,129000,0.09645614361454749,0.09645614361454749,0.04008929401916101,Moderate,Small,33,33,33.0,2.0,183,7.637716432664798,1,1,0,-2.106182742858776,-0.04161417551667932,-1.0126788705702077,0.6330133082191917,0.34113658628982235,0.4964826387491205,-0.01852135249180931
1835,533205110,120,FV,45.0,4379,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,851.0,Unf,0.0,527.0,7.229113877793302,GasA,Ex,Y,SBrkr,1378,0,0,7.229113877793302,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2004.0,Fin,2.0,6.293419278846481,TA,TA,Y,160,56,0,0,0,0,,None,,0,7,2007,WD ,Normal,214000,0.3146837177437771,0.3146837177437771,0.12331582553094314,New,Medium,3,3,3.0,3.0,216,7.921898411023797,1,1,1,2.6960659855239575,0.2574887975165814,-0.2929469807014746,-0.7021815787615243,0.5675362176699675,0.17870083662732605,0.7576634981590501
1836,533206060,120,FV,80.0,3523,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,Gd,TA,PConc,Gd,TA,No,GLQ,60.0,Unf,0.0,1081.0,7.040536390215956,GasA,Ex,Y,SBrkr,1151,0,0,7.049254841255837,1.0,0.0,2,0,2,1,Gd,5,Typ,0,,Attchd,2006.0,Fin,2.0,6.184148890937483,TA,TA,Y,0,60,0,0,0,0,,None,,0,2,2007,New,Partial,166000,0.32671019017882486,0.3238717002554641,0.13738291229066138,New,Small,1,0,1.0,3.0,60,7.737616282857904,1,1,0,2.2090135166590055,-1.043932070356568,-0.4902208431676111,-0.7033585802632366,0.6574442360183532,0.19713755762855595,1.1216890281180742
1837,533206070,120,FV,32.0,3784,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,Gd,TA,PConc,Gd,TA,No,GLQ,60.0,Unf,0.0,1451.0,7.321188556739478,GasA,Ex,Y,SBrkr,1565,0,0,7.356279876550748,1.0,0.0,2,0,2,1,Gd,5,Typ,0,,Attchd,2006.0,Fin,2.0,6.1675164908883415,TA,TA,Y,0,120,0,0,0,0,,None,,0,2,2007,New,Partial,193800,0.41358350951374206,0.39931289640591966,0.12579281183932348,New,Large,1,0,1.0,3.0,120,8.031710375322042,1,1,0,3.1614116757185116,0.8584329659216589,-0.17750782333772078,-1.191267996813234,0.4196637051870321,0.05437593352617887,0.49128944534271135
1851,533242080,20,FV,73.0,7321,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,CompShg,CemntBd,CmentBd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1339.0,7.200424892944957,GasA,Ex,Y,SBrkr,1358,0,0,7.214504414151143,0.0,0.0,2,0,3,1,Gd,5,Typ,0,,Detchd,1999.0,Unf,2.0,6.439350371100098,TA,TA,Y,176,174,0,0,0,0,,None,,0,12,2007,COD,Normal,204000,0.1854937850020489,0.18289851113235897,0.08537085097664253,New,Medium,8,7,8.0,2.0,350,7.900266036767701,1,1,0,1.854400468456052,0.4037867622974074,-0.8428603368654309,-0.21319155639875292,-0.11625581665014245,-0.23614372216286195,-0.1747713260450635
1859,533254100,80,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,6,7,1976,1994,Hip,CompShg,Plywood,Plywood,BrkFace,360.0,Gd,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,528.0,6.270988431858299,GasA,Ex,Y,SBrkr,1094,761,0,7.526178913346146,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1976.0,RFn,2.0,6.240275845170769,TA,TA,Y,113,100,0,0,0,0,,None,,0,8,2007,WD ,Normal,187000,0.19322916666666667,0.055,0.05333333333333334,Moderate,Very_Large,31,13,31.0,2.5,213,7.776535028185241,1,1,1,-0.15430017322432713,-0.7788972705625445,1.8745388494664785,0.5326947687954172,-0.8918772027684105,0.2711699078053555,-0.2519603989471165
1864,534125120,20,RL,78.0,11700,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,6,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,BrkFace,41.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,912.0,6.816735880594968,GasA,Ex,Y,SBrkr,1152,0,0,7.050122520269059,1.0,0.0,1,1,3,1,TA,7,Typ,0,,Attchd,1968.0,RFn,2.0,6.023447592961033,TA,TA,Y,0,126,0,0,0,0,,None,,0,9,2007,CWD,Normal,143450,0.09846153846153846,0.07794871794871795,0.035213675213675216,Moderate,Small,39,39,39.0,2.5,126,7.632885505395133,1,1,0,-2.1435941813372343,0.39663061953734613,-0.17020686421627315,0.752724471576876,0.6117576948117495,0.5155173048482543,0.8067616535696931
1869,534151090,20,RL,80.0,9547,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,112.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1594.0,7.374629015218945,GasA,Ex,Y,SBrkr,1594,0,0,7.374629015218945,0.0,0.0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,1993.0,RFn,2.0,6.159095388491933,TA,TA,Y,190,80,0,0,0,0,,None,,0,7,2007,WD ,Normal,188500,0.16696344401382635,0.16696344401382635,0.04943961453859851,Recent,Large,14,14,14.0,2.0,270,8.067462667010057,1,1,1,1.7119497367432643,1.7876371113315475,-0.39140069573440656,-0.7410018140664664,-0.028514097754186365,-0.4235733920085442,-0.44003643989073843
1870,534151180,60,RL,78.0,10530,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1993,1993,Gable,CompShg,MetalSd,MetalSd,BrkFace,194.0,Gd,TA,PConc,Gd,TA,No,GLQ,819.0,Unf,0.0,329.0,7.046647277848756,GasA,Ex,Y,SBrkr,1091,984,0,7.638198244285779,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,1993.0,Unf,2.0,6.161207321695077,TA,TA,Y,235,86,0,0,0,0,,None,,0,8,2007,WD ,Normal,255000,0.19705603038936373,0.10902184235517569,0.044919278252611584,Recent,Very_Large,14,14,14.0,3.5,321,8.07837810362652,1,1,1,1.9695867742485635,0.4927094384230997,1.8296863224919655,-0.26404234749314487,0.6508723304435678,0.394685684123783,-0.05784484096314249
1873,534177210,20,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,320.0,TA,TA,CBlock,TA,TA,No,ALQ,916.0,Unf,0.0,326.0,7.1252830915107115,GasA,Fa,Y,SBrkr,1242,0,0,7.1252830915107115,0.0,0.0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1973.0,Unf,2.0,6.270988431858299,TA,TA,Y,0,0,0,0,0,0,,None,,0,9,2007,WD ,Normal,175500,0.129375,0.129375,0.055,Moderate,Medium,34,34,34.0,1.5,0,7.818027938530729,1,1,1,-1.2139911178719658,1.378938321849316,-0.9506692666460321,0.7768127314698337,-0.10952235048516087,-0.6869994880278205,0.6577200430478716
1877,534204120,20,RL,79.0,10289,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,BrkFace,168.0,TA,TA,CBlock,TA,TA,No,ALQ,836.0,Unf,0.0,237.0,6.97914527506881,GasA,TA,Y,SBrkr,1073,0,0,6.97914527506881,1.0,0.0,1,1,3,1,TA,6,Typ,0,,Attchd,1965.0,RFn,2.0,6.246106765481563,TA,TA,Y,0,0,0,0,0,0,,None,,0,6,2007,WD ,Normal,156000,0.1042861308193216,0.1042861308193216,0.05005345514627272,Moderate,Small,42,42,42.0,2.5,0,7.671826797878781,1,1,0,-2.3821485645904135,0.6381150069711571,-0.501717852419521,1.1441386799737017,0.7003198062162145,1.1226902756966872,0.2432320982992548
1883,534275220,20,RL,80.0,8892,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1065.0,6.97166860472579,GasA,Gd,Y,SBrkr,1065,0,0,6.97166860472579,0.0,0.0,1,1,3,1,TA,6,Typ,0,,Detchd,1974.0,Unf,2.0,6.135564891081739,TA,TA,Y,74,0,0,0,0,0,,None,,0,7,2007,COD,Normal,126500,0.11977058029689609,0.11977058029689609,0.05184435447593342,Moderate,Small,47,47,33.0,1.5,74,7.664346632098617,1,1,0,-2.8411217039530006,0.685315560515338,-1.0465561292883434,1.2522152248264544,0.38704045899995504,0.022488465687388597,-0.3044409943519389
1889,534278170,20,RL,76.0,8243,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,56.0,TA,Gd,CBlock,TA,TA,No,ALQ,700.0,Unf,0.0,264.0,6.872128101338986,GasA,Ex,Y,SBrkr,964,0,0,6.872128101338986,0.0,0.0,1,0,3,1,TA,5,Typ,1,Fa,Detchd,1985.0,Fin,2.0,6.665683717782408,TA,TA,Y,170,0,0,0,0,0,,GdPrv,,0,2,2007,WD ,Normal,137500,0.11694771321120952,0.11694771321120952,0.09511100327550649,Moderate,Small,46,46,22.0,1.0,170,7.564757012905729,1,1,1,-2.5873041748989642,0.032024388041087225,-1.8668850598282976,2.3323956638393537,0.12703578728634582,-0.19443769301379546,-0.47975438245288876
1890,534278190,20,RL,70.0,8680,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,1960,Hip,CompShg,CemntBd,CmentBd,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,894.0,6.796823718274855,GasA,TA,Y,SBrkr,894,0,0,6.796823718274855,0.0,0.0,1,0,3,1,TA,5,Typ,0,,Detchd,1965.0,Unf,1.0,5.746203190540153,TA,TA,Y,0,0,0,0,0,0,,None,,0,1,2007,WD ,Normal,117600,0.10299539170506912,0.10299539170506912,0.035944700460829496,Moderate,Small,47,47,42.0,1.0,0,7.489412083508719,1,1,0,-4.493375760110151,-0.26167133324570563,-1.1147360772317343,-0.16206941662413565,0.5796329965112273,-0.6705171278148735,-0.11224048736340239
1892,534401200,80,RL,80.0,9200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,BrkFace,98.0,TA,TA,CBlock,TA,TA,Gd,GLQ,494.0,Unf,0.0,548.0,6.949856455000773,GasA,TA,Y,SBrkr,1042,0,0,6.949856455000773,0.0,0.0,2,0,3,1,TA,5,Typ,0,,Attchd,1965.0,RFn,2.0,6.089044875446846,TA,TA,Y,192,0,0,0,0,0,,GdPrv,,0,5,2007,WD ,Normal,161000,0.11326086956521739,0.11326086956521739,0.04782608695652174,Moderate,Small,42,42,42.0,2.0,192,7.642524134232902,1,1,0,-2.020887742111503,0.5026602803820686,0.016103340092282897,0.7026741617306054,0.6478301715387538,0.3259865341325063,0.2171872385454971
1898,534427140,20,RL,75.0,7388,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,2002,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Rec,405.0,Unf,0.0,658.0,6.96979066990159,GasA,Gd,Y,SBrkr,1327,0,0,7.191429330036379,1.0,0.0,1,0,3,1,Gd,7,Typ,0,,Detchd,1974.0,Unf,2.0,6.437751649736401,TA,TA,Y,0,0,0,0,0,0,,None,,0,7,2007,WD ,Normal,150750,0.17961559285327558,0.14388197076340012,0.0844612885760693,Moderate,Medium,48,5,33.0,2.0,0,7.779466967458324,1,1,0,-0.887503317065482,0.5955506296113822,-0.8157219092485194,0.32539600829468507,-1.6278827411344559,1.279086806226316,-0.10523543437205089
1910,534479140,70,RL,79.0,9480,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,2Story,5,7,1942,1995,Gable,CompShg,MetalSd,MetalSd,Stone,224.0,TA,TA,CBlock,TA,TA,No,LwQ,386.0,Unf,0.0,342.0,6.591673732008658,GasA,Ex,Y,SBrkr,888,756,0,7.405495663199472,0.0,0.0,1,1,3,1,Gd,7,Typ,2,Gd,Attchd,1942.0,Unf,1.0,5.746203190540153,TA,TA,Y,168,0,0,0,0,0,,None,,0,6,2007,WD ,Normal,146500,0.17341772151898735,0.07679324894514768,0.03291139240506329,Old,Large,65,12,65.0,1.5,168,7.771910256435763,1,1,1,-3.6849170252432994,0.1989289533807962,1.3279999594139207,-1.0476067937528029,-2.090528291483142,0.16198474410870364,-0.04257008930721768
1914,535106140,20,RL,70.0,10150,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,,1.0,TA,TA,CBlock,TA,TA,No,Rec,456.0,Unf,0.0,456.0,6.816735880594968,GasA,Ex,Y,FuseA,912,0,0,6.816735880594968,0.0,0.0,1,0,2,1,TA,5,Typ,0,,Attchd,1958.0,RFn,1.0,5.62040086571715,TA,TA,Y,0,0,0,0,0,0,,None,,0,7,2007,COD,Normal,114500,0.08985221674876848,0.08985221674876848,0.027093596059113302,Moderate,Small,49,49,49.0,1.0,0,7.509335266016592,1,1,0,-4.803821981202136,0.01999593117228587,-0.8906431682486439,-0.3569093653981053,0.548900098116146,-0.687441689540553,-0.04786077232183211
1915,535106180,50,RL,78.0,11344,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,BLQ,460.0,Unf,0.0,414.0,6.774223886357614,GasW,TA,Y,FuseA,874,650,0,7.329749689041512,0.0,0.0,1,1,3,1,TA,7,Typ,0,,Attchd,1958.0,Unf,1.0,5.755742213586912,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,7,2007,WD ,Normal,144000,0.1343441466854725,0.07704513399153738,0.027767983074753172,Moderate,Large,49,49,49.0,1.5,0,7.782807262839695,1,1,0,-3.8613339700613167,0.7461809682917657,0.8259337714531922,-0.0798023376626816,0.35149361019135955,-0.7708301560886809,-0.6294233305096582
1918,535151100,20,RL,65.0,6860,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,54.0,TA,TA,CBlock,TA,TA,No,GLQ,908.0,Unf,0.0,100.0,6.9167150203536085,GasA,Ex,Y,SBrkr,1008,0,0,6.9167150203536085,1.0,0.0,1,0,3,1,Fa,6,Typ,0,,Detchd,1964.0,Unf,1.0,5.733341276897746,TA,TA,Y,0,0,0,0,0,0,,None,,0,12,2007,WD ,Normal,131000,0.1469387755102041,0.1469387755102041,0.044897959183673466,Moderate,Small,51,51,43.0,2.0,0,7.6093665379542115,1,1,0,-4.038814240071643,0.49449872574742315,-0.3366745976270192,-0.27217806117958465,1.2406884209024187,0.1899188814449639,0.06661371023396002
1920,535152060,20,RL,70.0,8176,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1992,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Rec,846.0,Unf,0.0,210.0,6.963189985870238,GasA,Fa,Y,SBrkr,1056,0,0,6.963189985870238,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1958.0,RFn,1.0,5.733341276897746,TA,TA,Y,0,0,0,0,0,0,,None,,0,8,2007,WD ,Normal,139000,0.12915851272015655,0.12915851272015655,0.03767123287671233,Moderate,Small,49,15,49.0,2.0,0,7.655864017616056,1,1,0,-3.0291225826791464,0.03350378614124658,-0.4513934570979611,-1.459558682120821,-0.5510800194729549,0.8330258564333415,0.3302357422915046
1923,535176070,20,RL,90.0,11988,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1957,1957,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,Rec,777.0,Unf,0.0,467.0,7.126890808898808,GasA,Ex,Y,FuseA,1244,0,0,7.126890808898808,0.0,0.0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1957.0,Unf,1.0,5.820082930352362,TA,TA,Y,0,40,0,0,0,0,,None,,0,5,2007,WD ,Normal,150000,0.10377043710377044,0.10377043710377044,0.028028028028028028,Moderate,Medium,50,50,50.0,1.5,40,7.819636302367592,1,1,1,-3.401020632574298,2.0045057358171294,-0.22085242312937556,-0.45814726162435004,0.6258809624535067,-0.636072397649909,0.14959922424651073
1924,535177020,20,RL,70.0,9100,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Hip,CompShg,HdBoard,HdBoard,BrkCmn,69.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1144.0,7.0431599159883405,GasA,TA,Y,SBrkr,1144,0,0,7.0431599159883405,0.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1960.0,RFn,1.0,5.820082930352362,TA,TA,Y,0,0,0,0,0,0,,None,,0,6,2007,WD ,Normal,120000,0.12571428571428572,0.12571428571428572,0.036923076923076927,Moderate,Small,47,47,47.0,1.0,0,7.735870319952567,1,1,1,-3.8126533957264694,1.2787531228515714,-0.7677527209392077,-0.3922572135551076,0.305058572076047,-0.7135465560626947,-0.5531009154237898
1926,535179120,20,RL,72.0,9770,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Rec,512.0,Unf,0.0,410.0,6.827629234502852,GasA,TA,Y,FuseA,922,0,0,6.827629234502852,1.0,0.0,1,0,2,1,TA,5,Typ,0,,Attchd,1957.0,Unf,1.0,5.733341276897746,TA,TA,Y,0,34,0,0,0,0,,GdWo,,0,4,2007,WD ,Normal,116000,0.09437052200614125,0.09437052200614125,0.031525076765609006,Moderate,Small,50,50,50.0,2.0,34,7.520234556474628,1,1,0,-4.433603414740946,0.06896018092691934,-0.3623416768473545,-0.2164443495062409,1.1611075328806133,0.31598441328069066,0.36190199959123714
1929,535181140,20,RL,70.0,12198,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1975,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,Av,Rec,780.0,Unf,0.0,424.0,7.094234845924755,GasA,TA,Y,SBrkr,1411,0,0,7.252762418053187,0.0,0.0,1,0,3,1,TA,7,Typ,1,TA,Attchd,1955.0,RFn,1.0,5.739792912179234,TA,TA,Y,278,82,0,0,0,0,,None,,0,6,2007,COD,Normal,130000,0.11567470077061813,0.09870470568945729,0.02541400229545827,Moderate,Medium,52,32,52.0,1.0,360,7.86940171257709,1,1,1,-3.2114769211226544,2.02036420760153,-0.396767052922144,-1.1612310282567824,-0.7668251143621049,-0.4872106428483207,-0.6797711237630013
1930,535300040,20,RL,75.0,10050,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Hip,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Rec,288.0,Unf,0.0,928.0,7.104144092987527,GasA,TA,Y,SBrkr,1216,0,0,7.104144092987527,1.0,0.0,1,0,3,1,TA,5,Typ,0,,Attchd,1955.0,RFn,1.0,5.820082930352362,TA,TA,Y,0,0,0,0,0,0,,None,,0,8,2007,WD ,Normal,129500,0.12099502487562189,0.12099502487562189,0.03343283582089552,Moderate,Medium,52,52,52.0,2.0,0,7.796880342783522,1,1,0,-3.668749868169512,1.8316834680155738,-0.007951288893916744,-0.3899929564817242,0.9651906730739587,0.23381696906307434,-0.19128648809006488
1933,535302070,20,RL,60.0,10950,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,441.0,Unf,0.0,507.0,6.855408798609928,GasA,TA,Y,SBrkr,948,0,0,6.855408798609928,0.0,0.0,1,0,2,1,TA,5,Typ,0,,Detchd,1952.0,Unf,2.0,6.018593214496234,TA,TA,N,0,48,0,0,0,0,,None,,0,4,2007,WD ,Normal,125000,0.08657534246575342,0.08657534246575342,0.03744292237442922,Moderate,Small,55,55,55.0,1.0,48,7.5480289699350145,1,1,0,-4.191093336424649,0.8018720258993441,-0.84602412401441,1.446188135600414,0.08455896017457007,-0.6128546953984131,0.6833285343044869
1935,535305180,20,RL,66.0,8923,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2006,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,643.0,Unf,0.0,365.0,6.9167150203536085,GasA,Gd,Y,SBrkr,1008,0,0,6.9167150203536085,1.0,0.0,1,0,2,1,Gd,6,Typ,0,,Attchd,1953.0,Unf,1.0,5.484796933490655,TA,TA,Y,0,18,0,0,0,0,,None,,0,5,2007,WD ,Normal,134500,0.11296649109044044,0.11296649109044044,0.02689678359296201,Moderate,Small,54,1,54.0,2.0,18,7.6093665379542115,1,1,0,-3.2201516923465956,-0.44938162146973765,-0.36213312974536216,-2.2314684275059284,-1.2773126013550224,1.0920756589813176,0.6495319736813193
1937,535325280,80,RL,60.0,7134,Pave,None,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,384.0,Unf,0.0,0.0,5.953243334287785,GasA,TA,Y,SBrkr,1360,0,0,7.215975002651466,0.0,0.0,1,0,3,1,TA,6,Min1,1,TA,Detchd,1962.0,Unf,2.0,6.35088571671474,TA,TA,Y,0,50,0,0,0,0,,MnPrv,,0,2,2007,WD ,Normal,130000,0.1906363891225119,0.05382674516400336,0.08017942248388,Moderate,Medium,52,52,45.0,1.0,50,7.4645098346365275,1,1,1,-3.813583304502559,-0.03974405224246943,0.052393926043816035,2.404888922450802,-0.7408804191570362,-0.6223359654721469,-0.31588871984735045
